I0513 16:01:37.854023 123417386583872 pretrain.py:79] Using device: cuda:0
I0513 16:01:37.854812 123417386583872 pretrain.py:83] Pretraining experiment seed: 1
I0513 16:03:04.078082 123417386583872 pretrain.py:171] Iter[68/10000] (Epoch 0), 0.210691s/iter, Loss: 0.020
I0513 16:03:04.663490 123417386583872 pretrain.py:171] Iter[69/10000] (Epoch 0), 0.205513s/iter, Loss: 0.017
I0513 16:03:05.271170 123417386583872 pretrain.py:171] Iter[70/10000] (Epoch 0), 0.210566s/iter, Loss: 0.021
I0513 16:03:05.889589 123417386583872 pretrain.py:171] Iter[71/10000] (Epoch 0), 0.214818s/iter, Loss: 0.015
I0513 16:03:06.493777 123417386583872 pretrain.py:171] Iter[72/10000] (Epoch 0), 0.213276s/iter, Loss: 0.019
I0513 16:03:07.091274 123417386583872 pretrain.py:171] Iter[73/10000] (Epoch 0), 0.212946s/iter, Loss: 0.017
I0513 16:03:07.685552 123417386583872 pretrain.py:171] Iter[74/10000] (Epoch 0), 0.208304s/iter, Loss: 0.016
I0513 16:03:08.309819 123417386583872 pretrain.py:171] Iter[75/10000] (Epoch 0), 0.217315s/iter, Loss: 0.014
I0513 16:03:08.917580 123417386583872 pretrain.py:171] Iter[76/10000] (Epoch 0), 0.212224s/iter, Loss: 0.018
I0513 16:03:09.520308 123417386583872 pretrain.py:171] Iter[77/10000] (Epoch 0), 0.216486s/iter, Loss: 0.014
I0513 16:03:10.121566 123417386583872 pretrain.py:171] Iter[78/10000] (Epoch 0), 0.212941s/iter, Loss: 0.020
I0513 16:03:10.717281 123417386583872 pretrain.py:171] Iter[79/10000] (Epoch 0), 0.206596s/iter, Loss: 0.014
I0513 16:03:11.323112 123417386583872 pretrain.py:171] Iter[80/10000] (Epoch 0), 0.214172s/iter, Loss: 0.014
I0513 16:03:11.920484 123417386583872 pretrain.py:171] Iter[81/10000] (Epoch 0), 0.211667s/iter, Loss: 0.013
I0513 16:03:12.524170 123417386583872 pretrain.py:171] Iter[82/10000] (Epoch 0), 0.210142s/iter, Loss: 0.016
I0513 16:03:13.130755 123417386583872 pretrain.py:171] Iter[83/10000] (Epoch 0), 0.219128s/iter, Loss: 0.019
I0513 16:03:13.727026 123417386583872 pretrain.py:171] Iter[84/10000] (Epoch 0), 0.209714s/iter, Loss: 0.024
I0513 16:03:14.328410 123417386583872 pretrain.py:171] Iter[85/10000] (Epoch 0), 0.213611s/iter, Loss: 0.013
I0513 16:03:14.925756 123417386583872 pretrain.py:171] Iter[86/10000] (Epoch 0), 0.216311s/iter, Loss: 0.012
I0513 16:03:15.515055 123417386583872 pretrain.py:171] Iter[87/10000] (Epoch 0), 0.208838s/iter, Loss: 0.016
I0513 16:03:16.123847 123417386583872 pretrain.py:171] Iter[88/10000] (Epoch 0), 0.214520s/iter, Loss: 0.015
I0513 16:03:16.739722 123417386583872 pretrain.py:171] Iter[89/10000] (Epoch 0), 0.216583s/iter, Loss: 0.011
I0513 16:03:17.343313 123417386583872 pretrain.py:171] Iter[90/10000] (Epoch 0), 0.209834s/iter, Loss: 0.015
I0513 16:03:17.966702 123417386583872 pretrain.py:171] Iter[91/10000] (Epoch 0), 0.215735s/iter, Loss: 0.012
I0513 16:03:18.570810 123417386583872 pretrain.py:171] Iter[92/10000] (Epoch 0), 0.226743s/iter, Loss: 0.024
I0513 16:03:19.167121 123417386583872 pretrain.py:171] Iter[93/10000] (Epoch 0), 0.220197s/iter, Loss: 0.020
I0513 16:03:19.766397 123417386583872 pretrain.py:171] Iter[94/10000] (Epoch 0), 0.211956s/iter, Loss: 0.011
I0513 16:03:20.375183 123417386583872 pretrain.py:171] Iter[95/10000] (Epoch 0), 0.213508s/iter, Loss: 0.014
I0513 16:03:20.997315 123417386583872 pretrain.py:171] Iter[96/10000] (Epoch 0), 0.216304s/iter, Loss: 0.011
I0513 16:03:21.615661 123417386583872 pretrain.py:171] Iter[97/10000] (Epoch 0), 0.218142s/iter, Loss: 0.011
I0513 16:03:22.234149 123417386583872 pretrain.py:171] Iter[98/10000] (Epoch 0), 0.216875s/iter, Loss: 0.009
I0513 16:03:22.845130 123417386583872 pretrain.py:171] Iter[99/10000] (Epoch 0), 0.225025s/iter, Loss: 0.016
I0513 16:03:23.450225 123417386583872 pretrain.py:171] Iter[100/10000] (Epoch 0), 0.216646s/iter, Loss: 0.012
I0513 16:03:24.050671 123417386583872 pretrain.py:171] Iter[101/10000] (Epoch 0), 0.599322s/iter, Loss: 0.012
I0513 16:03:24.650006 123417386583872 pretrain.py:171] Iter[102/10000] (Epoch 0), 0.210422s/iter, Loss: 0.014
I0513 16:03:25.255142 123417386583872 pretrain.py:171] Iter[103/10000] (Epoch 0), 0.211563s/iter, Loss: 0.012
I0513 16:03:25.858574 123417386583872 pretrain.py:171] Iter[104/10000] (Epoch 0), 0.207531s/iter, Loss: 0.013
I0513 16:03:26.480491 123417386583872 pretrain.py:171] Iter[105/10000] (Epoch 0), 0.216817s/iter, Loss: 0.009
I0513 16:03:27.106931 123417386583872 pretrain.py:171] Iter[106/10000] (Epoch 0), 0.219603s/iter, Loss: 0.010
I0513 16:03:27.713319 123417386583872 pretrain.py:171] Iter[107/10000] (Epoch 0), 0.215234s/iter, Loss: 0.010
I0513 16:03:28.312454 123417386583872 pretrain.py:171] Iter[108/10000] (Epoch 0), 0.210967s/iter, Loss: 0.015
I0513 16:03:28.917025 123417386583872 pretrain.py:171] Iter[109/10000] (Epoch 0), 0.223002s/iter, Loss: 0.010
I0513 16:03:29.530457 123417386583872 pretrain.py:171] Iter[110/10000] (Epoch 0), 0.213147s/iter, Loss: 0.014
I0513 16:03:30.150772 123417386583872 pretrain.py:171] Iter[111/10000] (Epoch 0), 0.213982s/iter, Loss: 0.009
I0513 16:03:30.767031 123417386583872 pretrain.py:171] Iter[112/10000] (Epoch 0), 0.218163s/iter, Loss: 0.018
I0513 16:03:31.368646 123417386583872 pretrain.py:171] Iter[113/10000] (Epoch 0), 0.211770s/iter, Loss: 0.009
I0513 16:03:31.969511 123417386583872 pretrain.py:171] Iter[114/10000] (Epoch 0), 0.210325s/iter, Loss: 0.008
I0513 16:03:32.569641 123417386583872 pretrain.py:171] Iter[115/10000] (Epoch 0), 0.212944s/iter, Loss: 0.007
I0513 16:03:33.173179 123417386583872 pretrain.py:171] Iter[116/10000] (Epoch 0), 0.214403s/iter, Loss: 0.009
I0513 16:03:33.800529 123417386583872 pretrain.py:171] Iter[117/10000] (Epoch 0), 0.220787s/iter, Loss: 0.016
I0513 16:03:34.430665 123417386583872 pretrain.py:171] Iter[118/10000] (Epoch 0), 0.223430s/iter, Loss: 0.013
I0513 16:03:35.044487 123417386583872 pretrain.py:171] Iter[119/10000] (Epoch 0), 0.211685s/iter, Loss: 0.014
I0513 16:03:35.654042 123417386583872 pretrain.py:171] Iter[120/10000] (Epoch 0), 0.215980s/iter, Loss: 0.010
I0513 16:03:36.265138 123417386583872 pretrain.py:171] Iter[121/10000] (Epoch 0), 0.218763s/iter, Loss: 0.010
I0513 16:03:36.868464 123417386583872 pretrain.py:171] Iter[122/10000] (Epoch 0), 0.211531s/iter, Loss: 0.008
I0513 16:03:37.479249 123417386583872 pretrain.py:171] Iter[123/10000] (Epoch 0), 0.211821s/iter, Loss: 0.010
I0513 16:03:38.093633 123417386583872 pretrain.py:171] Iter[124/10000] (Epoch 0), 0.211152s/iter, Loss: 0.015
I0513 16:03:38.709981 123417386583872 pretrain.py:171] Iter[125/10000] (Epoch 0), 0.219404s/iter, Loss: 0.012
I0513 16:03:39.327385 123417386583872 pretrain.py:171] Iter[126/10000] (Epoch 0), 0.214229s/iter, Loss: 0.007
I0513 16:03:39.943930 123417386583872 pretrain.py:171] Iter[127/10000] (Epoch 0), 0.215420s/iter, Loss: 0.007
I0513 16:03:40.552900 123417386583872 pretrain.py:171] Iter[128/10000] (Epoch 0), 0.218828s/iter, Loss: 0.007
I0513 16:03:41.166536 123417386583872 pretrain.py:171] Iter[129/10000] (Epoch 0), 0.218120s/iter, Loss: 0.006
I0513 16:03:41.769250 123417386583872 pretrain.py:171] Iter[130/10000] (Epoch 0), 0.215375s/iter, Loss: 0.009
I0513 16:03:42.374525 123417386583872 pretrain.py:171] Iter[131/10000] (Epoch 0), 0.212010s/iter, Loss: 0.013
I0513 16:03:42.982599 123417386583872 pretrain.py:171] Iter[132/10000] (Epoch 0), 0.210856s/iter, Loss: 0.010
